;file;rule;runtime_profile;runtime_multiprofile;time_gains;time_gains_percent;length_gains;length_gains_percent;num_voters;num_sat;avg_vote_length;avg_vote_length_cat
37;poland_warszawa_2019_miasto-ogrod-sadyba.pb;greedy_welfare;0.012491703033447266;0.002488851547241211;0.010002851486206055;0.8007596289651486;892;0.839134524929445;1063;171;3.1269990592662276;3
38;poland_zabrze_2020_centrum-polnoc.pb;greedy_welfare;0.022866487503051758;6.389617919921875e-05;0.02280259132385254;0.9972056845551512;2403;0.9983381803074366;2407;4;1.0;1
39;poland_lodz_2020_baluty-doly.pb;greedy_welfare;0.07918953895568848;0.04833626747131348;0.030853271484375;0.38961297023890173;1571;0.5183107885186407;3031;1460;2.9630484988452657;3
40;poland_warszawa_2021_wilanow.pb;greedy_welfare;0.08429265022277832;0.10326027870178223;-0.018967628479003906;-0.22502114275531815;610;0.20285999334885263;3007;2397;8.076820751579648;8
41;poland_lodz_2022_widzew-wschod.pb;greedy_welfare;0.04518318176269531;0.009593725204467773;0.03558945655822754;0.7876704377559205;2747;0.8324242424242424;3300;553;2.7593939393939393;3
42;poland_zabrze_2021_zaborze-polnoc.pb;greedy_welfare;0.004153013229370117;2.2649765014648438e-05;0.004130363464355469;0.9945461852000689;1277;0.99765625;1280;3;1.0;1
43;poland_warszawa_2019_miedzylesie.pb;greedy_welfare;0.005072832107543945;0.001299142837524414;0.0037736892700195312;0.7439018658645487;370;0.7939914163090129;466;96;3.4871244635193133;3
44;poland_warszawa_2019_rejon-polnocno-wschodni.pb;greedy_welfare;0.1083841323852539;0.09250164031982422;0.015882492065429688;0.14653890487377808;1227;0.45783582089552244;2680;1453;5.463805970149254;5
45;poland_warszawa_2018_rejon-3.pb;greedy_welfare;0.06606674194335938;0.07300829887390137;-0.006941556930541992;-0.10506885501472363;537;0.3354153653966271;1601;1064;7.624609618988132;8
46;poland_warszawa_2017_ochota.pb;greedy_welfare;0.09195160865783691;0.08285999298095703;0.009091615676879883;0.09887391650439625;1198;0.3849614395886889;3112;1914;5.417095115681234;5
47;poland_warszawa_2019_ruda-marymont-las-bielanski.pb;greedy_welfare;0.0074176788330078125;0.0016324520111083984;0.005785226821899414;0.7799241450244279;585;0.8147632311977716;718;133;4.653203342618385;5
48;poland_warszawa_2021_rembertow.pb;greedy_welfare;0.09988927841186523;0.12756800651550293;-0.027678728103637695;-0.2770940840068168;517;0.28547763666482606;1811;1294;8.632247377139702;9
49;poland_warszawa_2019_ursynow-poludniowy.pb;greedy_welfare;0.17718267440795898;0.20478272438049316;-0.02760004997253418;-0.15577172014564877;1162;0.2912280701754386;3990;2828;7.762155388471178;8
50;poland_lodz_2022_olechow-janow.pb;greedy_welfare;0.036699771881103516;0.008586406707763672;0.028113365173339844;0.7660365101019944;2309;0.8121702427013717;2843;534;2.8635244460077383;3
51;poland_wroclaw_2016_rejon-nr-5-250.pb;greedy_welfare;0.06921744346618652;0.000194549560546875;0.06902289390563965;0.9971892986680169;5612;0.9978662873399715;5624;12;1.0;1
52;poland_lodz_2022_zdrowie-mania.pb;greedy_welfare;0.006760835647583008;0.0024170875549316406;0.004343748092651367;0.642486863913672;328;0.7130434782608696;460;132;1.9782608695652173;2
53;poland_wroclaw_2017_rejon-nr-9-250.pb;greedy_welfare;0.08441758155822754;0.00032329559326171875;0.08409428596496582;0.9961702812696817;5240;0.9969558599695586;5256;16;1.0;1
54;poland_zabrze_2020_helenka.pb;greedy_welfare;0.0010211467742919922;2.1696090698242188e-05;0.00099945068359375;0.9787532103665655;311;0.9904458598726115;314;3;1.0;1
55;poland_warszawa_2017_boernerowo-fort-radiowo-groty-gorce.pb;greedy_welfare;0.003042936325073242;0.00010776519775390625;0.002935171127319336;0.9645851288881925;629;0.9721792890262752;647;18;2.661514683153014;3
56;poland_warszawa_2019_rejon-poludniowy.pb;greedy_welfare;0.013826370239257812;0.006747245788574219;0.007079124450683594;0.5120016554007449;576;0.620021528525296;929;353;7.665231431646932;8
57;poland_warszawa_2017_anin.pb;greedy_welfare;0.00913095474243164;0.005763053894042969;0.003367900848388672;0.3688443260744686;275;0.5392156862745099;510;235;3.4529411764705884;3
58;poland_wroclaw_2017_rejon-nr-10-750.pb;greedy_welfare;0.061658382415771484;0.00016736984252929688;0.06149101257324219;0.9972855297857038;5452;0.9979864543291231;5463;11;1.0;1
59;poland_warszawa_2019_boernerowo-fort-radiowo-gorce-groty.pb;greedy_welfare;0.006661891937255859;0.00026607513427734375;0.006395816802978516;0.9600601245436977;930;0.9657320872274143;963;33;2.5597092419522327;3
60;poland_lodz_2022_koziny.pb;greedy_welfare;0.03890395164489746;0.016309738159179688;0.022594213485717773;0.5807691129155814;1234;0.6765350877192983;1824;590;3.030701754385965;3
61;poland_warszawa_2017_centrum-wola-grzybowska-groszowka.pb;greedy_welfare;0.011268377304077148;0.005326747894287109;0.005941629409790039;0.5272834987199289;380;0.6551724137931034;580;200;2.7413793103448274;3
62;poland_warszawa_2018_bialoleka-obszar-1.pb;greedy_welfare;0.26839327812194824;0.3226797580718994;-0.05428647994995117;-0.2022646779003361;1298;0.2486590038314176;5220;3922;7.505172413793104;8
63;poland_wroclaw_2017_rejon-nr-2-250.pb;greedy_welfare;0.055201053619384766;0.0001590251922607422;0.05504202842712402;0.9971191638232626;5458;0.9981711777615215;5468;10;1.0;1
64;poland_lodz_2022_lublinek-pienista.pb;greedy_welfare;0.021430015563964844;0.008456230163574219;0.012973785400390625;0.6054025188020115;1069;0.6865767501605652;1557;488;2.9569685292228645;3
65;poland_poznan_2023_12-antoninek-zieliniec-kobylepole-glowna-ostrow-tumski-srodka-zawady-komandoria-warszawskie-pomet-maltanskie.pb;greedy_welfare;0.13939809799194336;0.005555868148803711;0.13384222984313965;0.9601438740640147;10980;0.968937522061419;11332;352;1.3123896929050476;1
66;poland_lodz_2022_mileszki.pb;greedy_welfare;0.0027577877044677734;8.916854858398438e-05;0.002668619155883789;0.9676666378490534;604;0.975767366720517;619;15;1.6397415185783522;2
67;poland_warszawa_2017_grochow-polnocny.pb;greedy_welfare;0.020120620727539062;0.006238698959350586;0.013881921768188477;0.689935064935065;1049;0.7629090909090909;1375;326;3.069818181818182;3
68;poland_warszawa_2017_lotnisko-bemowo-lotnisko-fort-bema.pb;greedy_welfare;0.027898550033569336;0.02173900604248047;0.006159543991088867;0.22078366021450246;611;0.4408369408369408;1386;775;5.064213564213564;5
69;poland_wroclaw_2017_rejon-nr-7-250.pb;greedy_welfare;0.03797006607055664;0.00014925003051757812;0.03782081604003906;0.9960692712454006;3547;0.9971886421141412;3557;10;1.0;1
70;poland_warszawa_2017_bielany.pb;greedy_welfare;0.35025477409362793;0.2756235599517822;0.0746312141418457;0.21307693616731616;3661;0.48963488029958535;7477;3816;5.146181623645847;5
71;poland_warszawa_2017_las.pb;greedy_welfare;0.0009045600891113281;0.00013017654418945312;0.000774383544921875;0.8560885608856088;118;0.8740740740740741;135;17;3.3555555555555556;3
72;poland_lodz_2022_gorniak.pb;greedy_welfare;0.018893718719482422;0.00484156608581543;0.014052152633666992;0.7437473184766423;1117;0.796718972895863;1402;285;2.1504992867332384;2
73;poland_warszawa_2017_chrzanow-jelonki-polnocne-jelonki-poludniowe.pb;greedy_welfare;0.03683733940124512;0.013241291046142578;0.02359604835510254;0.6405470302316401;1632;0.7367945823927765;2215;583;3.1968397291196387;3
74;poland_warszawa_2022_bemowo.pb;greedy_welfare;0.2585437297821045;0.351315975189209;-0.09277224540710449;-0.35882612773201306;1046;0.21174089068825908;4940;3894;9.867206477732793;10
75;poland_wroclaw_2017_rejon-nr-3-250.pb;greedy_welfare;0.0769202709197998;0.00026106834411621094;0.0766592025756836;0.9966059877195647;5450;0.9974377745241582;5464;14;1.0;1
76;poland_wroclaw_2018_rejon-nr-12-250.pb;greedy_welfare;0.05744767189025879;0.00011515617370605469;0.057332515716552734;0.9979954596954593;6297;0.9985727878211227;6306;9;1.0;1
77;poland_warszawa_2018_targowek-mieszkaniowy.pb;greedy_welfare;0.012336492538452148;0.007842779159545898;0.00449371337890625;0.36426183251840827;338;0.5184049079754601;652;314;8.0;8
78;poland_warszawa_2017_stara-milosna.pb;greedy_welfare;0.032300472259521484;0.02755427360534668;0.004746198654174805;0.14693898640369651;461;0.4276437847866419;1078;617;4.996289424860853;5
79;poland_poznan_2023_2-kiekrz-krzyzowniki-smochowice-podolany-strzeszyn.pb;greedy_welfare;0.09048151969909668;0.0031795501708984375;0.08730196952819824;0.9648596732076088;9283;0.9718383584589615;9552;269;1.8283082077051926;2
80;poland_wroclaw_2021_local.pb;greedy_welfare;9.13978362083435;0.011232137680053711;9.128551483154297;0.9987710718167934;83632;0.9988534301547869;83728;96;1.0;1
81;poland_wroclaw_2016_rejon-nr-10-250.pb;greedy_welfare;0.22138166427612305;0.0006601810455322266;0.22072148323059082;0.9970179054905433;9416;0.9975633011971607;9439;23;1.0;1
82;poland_zabrze_2020_zandka.pb;greedy_welfare;0.0008037090301513672;7.963180541992188e-05;0.0007240772247314453;0.9009196084247998;152;0.9806451612903225;155;3;1.0;1
83;poland_warszawa_2019_obszar-4-piekielko-zeran-annopol.pb;greedy_welfare;0.0043833255767822266;0.00020647048950195312;0.0041768550872802734;0.9528963829208594;720;0.9625668449197861;748;28;3.2379679144385025;3
84;poland_lodz_2020_srodmiescie-katedralna.pb;greedy_welfare;0.04984116554260254;0.010483741760253906;0.03935742378234863;0.7896569703753665;2580;0.8341416100872939;3093;513;1.786291626252829;2
85;poland_warszawa_2022_.pb;greedy_welfare;12.884891748428345;17.063735246658325;-4.1788434982299805;-0.3243211956933749;12493;0.1537902848560947;81234;68741;7.94439520397863;8
86;poland_warszawa_2018_obszar-2-stara-milosna.pb;greedy_welfare;0.011550664901733398;0.0037233829498291016;0.007827281951904297;0.6776477387660742;635;0.7418224299065421;856;221;3.9053738317757007;4
87;poland_warszawa_2018_zielony-ursynow.pb;greedy_welfare;0.028063058853149414;0.014750480651855469;0.013312578201293945;0.4743808674227943;955;0.6229615133724723;1533;578;5.469015003261578;5
88;poland_wroclaw_2017_rejon-nr-5-750.pb;greedy_welfare;0.03624296188354492;7.724761962890625e-05;0.036165714263916016;0.9978686173641902;5037;0.9986122125297383;5044;7;1.0;1
89;poland_wroclaw_2015_150-500.pb;greedy_welfare;39.3597891330719;0.060196876525878906;39.29959225654602;0.9984705996182459;131581;0.9985050615428979;131778;197;1.0;1
90;poland_wroclaw_2015_up-to-150.pb;greedy_welfare;41.566781520843506;0.08648896217346191;41.480292558670044;0.9979192769079297;108279;0.9979723315422262;108499;220;1.0;1
91;poland_lodz_2020_piastow-kurak.pb;greedy_welfare;0.01784801483154297;0.0015974044799804688;0.0162506103515625;0.9104995992519369;1947;0.9365079365079365;2079;132;1.7532467532467533;2
92;poland_warszawa_2019_wrzeciono-mlociny.pb;greedy_welfare;0.04446744918823242;0.03532886505126953;0.00913858413696289;0.20551176880596211;738;0.47307692307692306;1560;822;4.9;5
93;poland_wroclaw_2016_rejon-nr-6-250.pb;greedy_welfare;0.06611847877502441;0.00037550926208496094;0.06574296951293945;0.9943206608947753;3833;0.9955844155844156;3850;17;1.0;1
94;poland_warszawa_2021_zoliborz.pb;greedy_welfare;0.33791065216064453;0.511221170425415;-0.1733105182647705;-0.5128885909828547;763;0.16244411326378538;4697;3934;10.351926761762828;10
95;poland_warszawa_2019_praga-polnoc.pb;greedy_welfare;0.057999372482299805;0.06820034980773926;-0.010200977325439453;-0.17588082230635482;452;0.2343182996371177;1929;1477;7.658372213582167;8
96;poland_zabrze_2021_osiedle-tadeusza-kotarbinskiego.pb;greedy_welfare;0.0011932849884033203;1.71661376953125e-05;0.0011761188507080078;0.9856143856143856;495;0.9959758551307847;497;2;1.0;1
97;poland_warszawa_2019_targowek.pb;greedy_welfare;0.08348941802978516;0.10185384750366211;-0.018364429473876953;-0.21996116283054423;665;0.2462051092188079;2701;2036;8.558311736393929;9
98;poland_lodz_2022_radogoszcz.pb;greedy_welfare;0.0781102180480957;0.03275418281555176;0.045356035232543945;0.5806671184122972;2517;0.6708422174840085;3752;1235;3.231876332622601;3
99;poland_wroclaw_2018_rejon-nr-3-250.pb;greedy_welfare;0.03440403938293457;9.226799011230469e-05;0.034311771392822266;0.997318105903632;4211;0.9981038160701589;4219;8;1.0;1
100;poland_warszawa_2018_srodmiescie-polnocne.pb;greedy_welfare;0.004802227020263672;0.0016942024230957031;0.0031080245971679688;0.6472048455962665;338;0.7085953878406709;477;139;4.262054507337526;4
101;poland_warszawa_2020_srodmiescie.pb;greedy_welfare;0.12826156616210938;0.1583092212677002;-0.03004765510559082;-0.23426858103084203;708;0.22145761651548324;3197;2489;7.690334688770722;8
102;poland_lodz_2020_zarzew.pb;greedy_welfare;0.03931403160095215;0.012967109680175781;0.026346921920776367;0.6701658631250189;1961;0.7355588897224306;2666;705;2.7231807951988;3
103;poland_poznan_2023_1-nowe-winogrady-polnoc-nowe-winogrady-poludnie-nowe-winogrady-wschod-stare-winogrady.pb;greedy_welfare;0.20808672904968262;0.00743865966796875;0.20064806938171387;0.9642521188067082;17878;0.9724760661444735;18384;506;1.6445278503046128;2
104;poland_warszawa_2018_chomiczowka.pb;greedy_welfare;0.026637792587280273;0.012811899185180664;0.01382589340209961;0.5190330000805534;1004;0.6515249837767683;1541;537;5.515898767034393;6
105;poland_warszawa_2022_ursus.pb;greedy_welfare;0.28675031661987305;0.4286463260650635;-0.14189600944519043;-0.49484168358667624;613;0.16896361631753032;3628;3015;10.284178610804851;10
106;poland_warszawa_2018_przyczolek-grochowski.pb;greedy_welfare;0.00014925003051757812;1.52587890625e-05;0.00013399124145507812;0.8977635782747604;93;0.9893617021276596;94;1;1.0;1
107;poland_warszawa_2017_rejon-f.pb;greedy_welfare;0.15632081031799316;0.11542534828186035;0.04089546203613281;0.2616123979458772;1750;0.5463627848891663;3203;1453;5.165469871995005;5
108;poland_wroclaw_2016_rejon-nr-12-750.pb;greedy_welfare;0.17251849174499512;0.0002963542938232422;0.17222213745117188;0.9982821882406595;11283;0.998672331386086;11298;15;1.0;1
109;poland_wroclaw_2018_rejon-nr-9-250.pb;greedy_welfare;0.03296804428100586;9.322166442871094e-05;0.03287482261657715;0.997172362921072;4008;0.99800796812749;4016;8;1.0;1
110;poland_warszawa_2017_rembertow.pb;greedy_welfare;0.08209061622619629;0.07299208641052246;0.009098529815673828;0.11083519936801689;768;0.43291995490417134;1774;1006;5.820744081172491;6
111;poland_wroclaw_2017_rejon-nr-1-250.pb;greedy_welfare;0.1662003993988037;0.0007107257843017578;0.16548967361450195;0.9957236818511107;6804;0.9964850615114236;6828;24;1.0;1
112;poland_lodz_2020_stoki-sikawa-podgorze.pb;greedy_welfare;0.03637981414794922;0.00871419906616211;0.02766561508178711;0.7604660916979055;1888;0.8099528099528099;2331;443;2.687258687258687;3
113;poland_warszawa_2017_bemowo.pb;greedy_welfare;0.1471412181854248;0.14495587348937988;0.002185344696044922;0.014852022587518499;1548;0.36883488205861326;4197;2649;6.183464379318561;6
114;poland_warszawa_2019_obszar-2-sady-zoliborskie-zatrasie-rudawka.pb;greedy_welfare;0.011430740356445312;0.005457401275634766;0.005973339080810547;0.5225679959953279;476;0.6329787234042553;752;276;5.045212765957447;5
115;poland_warszawa_2023_praga-polnoc.pb;greedy_welfare;0.2682788372039795;0.45691347122192383;-0.18863463401794434;-0.7031290130220762;315;0.1117814052519518;2818;2503;11.509226401703335;12
116;poland_warszawa_2019_goclaw.pb;greedy_welfare;0.0848226547241211;0.09495091438293457;-0.010128259658813477;-0.11940512463038133;813;0.3004434589800443;2706;1893;8.635254988913525;9
117;poland_poznan_2023_4-gluszyna-krzesiny-pokrzywno-garaszewo-staroleka-minikowo-szczepankowo-splawie-krzesinki.pb;greedy_welfare;0.1042180061340332;0.0017957687377929688;0.10242223739624023;0.9827691125132114;12377;0.9865295711780647;12546;169;1.5208034433285509;2
118;poland_warszawa_2017_wilanow-obszar-ii.pb;greedy_welfare;0.01696038246154785;0.009998083114624023;0.006962299346923828;0.41050367600545423;450;0.5791505791505791;777;327;3.5688545688545688;4
119;poland_wroclaw_2017_rejon-nr-4-750.pb;greedy_welfare;0.045876502990722656;9.72747802734375e-05;0.04577922821044922;0.9978796382912379;5628;0.9985805535841022;5636;8;1.0;1
120;poland_wroclaw_2016_rejon-nr-14-750.pb;greedy_welfare;0.06252932548522949;0.0001888275146484375;0.062340497970581055;0.9969801766901669;5130;0.9976662777129521;5142;12;1.0;1
121;poland_lodz_2020_.pb;greedy_welfare;9.310113668441772;5.664271354675293;3.6458423137664795;0.3916001934675285;26865;0.521934255517563;51472;24607;3.8240791109729564;4
122;poland_warszawa_2017_wilanow-obszar-i.pb;greedy_welfare;0.03947091102600098;0.029268741607666016;0.010202169418334961;0.2584731173702681;771;0.4619532654284002;1669;898;4.866387058118634;5
123;poland_warszawa_2019_srodmiescie.pb;greedy_welfare;0.04388880729675293;0.012433052062988281;0.03145575523376465;0.7167147428062342;1932;0.7860048820179008;2458;526;3.584214808787632;4
124;poland_wroclaw_2017_rejon-nr-13-750.pb;greedy_welfare;0.02696681022644043;0.00011658668518066406;0.026850223541259766;0.9956766601536599;2895;0.996900826446281;2904;9;1.0;1
125;poland_wroclaw_2016_.pb;greedy_welfare;3.8453915119171143;0.08291816711425781;3.7624733448028564;0.9784370026153932;65771;0.9801499187815746;67103;1332;1.7762842197815298;2
126;poland_warszawa_2017_falenica.pb;greedy_welfare;0.007171630859375;0.0046062469482421875;0.0025653839111328125;0.35771276595744683;240;0.4858299595141701;494;254;3.9210526315789473;4
127;poland_wroclaw_2017_rejon-nr-14-250.pb;greedy_welfare;0.03711748123168945;9.322166442871094e-05;0.03702425956726074;0.9974884700864582;4543;0.998242144583608;4551;8;1.0;1
128;poland_warszawa_2017_zoliborz-centralny.pb;greedy_welfare;0.02744603157043457;0.027228832244873047;0.00021719932556152344;0.007913687813268289;329;0.29401251117068816;1119;790;5.476318141197498;5
129;poland_warszawa_2022_ochota.pb;greedy_welfare;0.2877840995788574;0.4278419017791748;-0.14005780220031738;-0.486676652411574;728;0.1476673427991887;4930;4202;10.723935091277891;11
130;poland_zabrze_2021_guido.pb;greedy_welfare;0.0022683143615722656;2.86102294921875e-05;0.002239704132080078;0.9873870086188774;658;0.9954614220877458;661;3;1.0;1
131;poland_warszawa_2017_goclaw.pb;greedy_welfare;0.040818214416503906;0.03395485877990723;0.00686335563659668;0.16814443587766637;871;0.4161490683229814;2093;1222;5.986622073578595;6
132;poland_warszawa_2019_siekierki-augustowka.pb;greedy_welfare;0.011094331741333008;0.005855083465576172;0.005239248275756836;0.47224550319128356;413;0.6011644832605532;687;274;7.245997088791849;7
133;poland_warszawa_2020_ochota.pb;greedy_welfare;0.2773149013519287;0.33394742012023926;-0.05663251876831055;-0.20421736622238185;1494;0.2920821114369502;5115;3621;8.159530791788857;8
134;poland_warszawa_2017_niskie-okecie.pb;greedy_welfare;0.002559661865234375;0.00017452239990234375;0.0023851394653320312;0.9318181818181819;417;0.9477272727272728;440;23;2.059090909090909;2
135;poland_warszawa_2019_ursus-poludniowy.pb;greedy_welfare;0.05238056182861328;0.04565930366516113;0.0067212581634521484;0.12831588529813387;794;0.42077371489136195;1887;1093;6.074721780604134;6
136;poland_warszawa_2018_wilanow-obszar-ii.pb;greedy_welfare;0.012730836868286133;0.005243062973022461;0.007487773895263672;0.5881603835421465;614;0.681465038845727;901;287;3.104328523862375;3
137;poland_warszawa_2019_rejon-polnocno-zachodni.pb;greedy_welfare;0.024080991744995117;0.013019800186157227;0.01106119155883789;0.4593328911022445;890;0.5993265993265993;1485;595;5.788552188552188;6
138;poland_zabrze_2021_.pb;greedy_welfare;0.054411888122558594;6.794929504394531e-05;0.05434393882751465;0.9987512049776531;7779;0.9993576567317575;7784;5;1.0;1
139;poland_wroclaw_2017_rejon-nr-1-750.pb;greedy_welfare;0.43964552879333496;0.0011508464813232422;0.4384946823120117;0.9973823309781362;13898;0.9977744274535143;13929;31;1.0;1
140;poland_lodz_2020_stare-polesie.pb;greedy_welfare;0.03551030158996582;0.0074427127838134766;0.028067588806152344;0.790406939660671;2371;0.8328064629434493;2847;476;1.9764664559185108;2
141;poland_zabrze_2020_osiedle-mikolaja-kopernika.pb;greedy_welfare;0.003306150436401367;2.2411346435546875e-05;0.0032837390899658203;0.9932213167952694;996;0.996996996996997;999;3;1.0;1
142;poland_warszawa_2017_rejon-c.pb;greedy_welfare;0.13854241371154785;0.1027364730834961;0.03580594062805176;0.25844750115730986;1778;0.5274399288045091;3371;1593;4.799169385938891;5
143;poland_warszawa_2017_rakowiec.pb;greedy_welfare;0.019315242767333984;0.013785839080810547;0.0055294036865234375;0.2862715086281383;489;0.48320158102766797;1012;523;4.534584980237154;5
144;poland_wroclaw_2018_rejon-nr-5-750.pb;greedy_welfare;0.022946834564208984;4.6253204345703125e-05;0.02290058135986328;0.9979843318163871;4444;0.9988761519442572;4449;5;1.0;1
145;poland_lodz_2022_dolina-lodki.pb;greedy_welfare;0.03681135177612305;0.00852060317993164;0.028290748596191406;0.7685332711563622;1321;0.81442663378545;1622;301;2.0431565967940815;2
146;poland_warszawa_2019_sluzewiec.pb;greedy_welfare;0.017055273056030273;0.009719610214233398;0.007335662841796875;0.4301111344097295;577;0.573558648111332;1006;429;4.790258449304175;5
147;poland_poznan_2023_3-piatkowo-polnoc-piatkowo.pb;greedy_welfare;0.06274986267089844;0.0004839897155761719;0.062265872955322266;0.9922869996048512;9948;0.9941041271110223;10007;59;1.3161786749275508;1
148;poland_warszawa_2021_bemowo.pb;greedy_welfare;0.3047618865966797;0.4257845878601074;-0.12102270126342773;-0.39710576218997007;1115;0.1900460201124936;5867;4752;10.130731208454065;10
149;poland_warszawa_2017_marymont-potok-zoliborz-dziennikarski.pb;greedy_welfare;0.008708953857421875;0.004903316497802734;0.0038056373596191406;0.4369798510731494;330;0.5621805792163543;587;257;5.8398637137989775;6
150;poland_wroclaw_2018_rejon-nr-5-250.pb;greedy_welfare;0.05208253860473633;0.00016689300537109375;0.051915645599365234;0.9967956054016938;4674;0.9976520811099253;4685;11;1.0;1
151;poland_warszawa_2018_nowe-wlochy.pb;greedy_welfare;0.0258481502532959;0.0242462158203125;0.0016019344329833984;0.061974818982613145;346;0.32427366447985007;1067;721;5.50796626054358;6
152;poland_warszawa_2019_wierzbno-wygledow.pb;greedy_welfare;0.07631683349609375;0.04292488098144531;0.03339195251464844;0.43754373687893633;1865;0.6206322795341098;3005;1140;3.9104825291181364;4
153;poland_wroclaw_2018_rejon-nr-4-250.pb;greedy_welfare;0.020965576171875;7.867813110351562e-05;0.020886898040771484;0.9962472707423581;2924;0.997611736608666;2931;7;1.0;1
154;poland_lodz_2022_stary-widzew.pb;greedy_welfare;0.07405734062194824;0.036363840103149414;0.03769350051879883;0.5089772357775925;1544;0.6168597682780663;2503;959;2.7091490211745906;3
155;poland_warszawa_2018_wilanow-obszar-i.pb;greedy_welfare;0.017092227935791016;0.0023314952850341797;0.014760732650756836;0.8635932487097224;1473;0.8852163461538461;1664;191;4.71875;5
156;poland_lodz_2020_im-montwilla-mireckiego.pb;greedy_welfare;0.010040283203125;0.005561113357543945;0.004479169845581055;0.44611987082066873;326;0.5488215488215489;594;268;3.0942760942760943;3
157;poland_warszawa_2021_praga-polnoc.pb;greedy_welfare;0.18776154518127441;0.30071210861206055;-0.11295056343078613;-0.6015638789174749;325;0.10808114399733959;3007;2682;10.900565347522448;11
158;poland_gdansk_2020_.pb;greedy_welfare;0.8883311748504639;0.0009829998016357422;0.8873481750488281;0.9988934309304172;30209;0.9990739822072295;30237;28;1.0;1
159;poland_warszawa_2017_stara-praga-i-szmulowizna-z-michalowem.pb;greedy_welfare;0.015816450119018555;0.00723719596862793;0.008579254150390625;0.5424260239075054;629;0.6504653567735263;967;338;5.130299896587384;5
160;poland_warszawa_2018_marysin-wawerski-polnocny.pb;greedy_welfare;0.00260162353515625;0.000522613525390625;0.002079010009765625;0.7991202346041055;253;0.8433333333333333;300;47;2.566666666666667;3
161;poland_warszawa_2022_bialoleka.pb;greedy_welfare;0.6430988311767578;0.9292552471160889;-0.28615641593933105;-0.44496491373762126;1373;0.18541525995948682;7405;6032;9.99527346387576;10
162;poland_wroclaw_2016_rejon-nr-7-250.pb;greedy_welfare;0.1043241024017334;0.0004596710205078125;0.10386443138122559;0.9955938176324997;5387;0.9964853866074732;5406;19;1.0;1
163;poland_wroclaw_2018_rejon-nr-13-750.pb;greedy_welfare;0.01437067985534668;4.410743713378906e-05;0.01432657241821289;0.9969307341352136;2768;0.998196898665705;2773;5;1.0;1
164;poland_warszawa_2017_kamionek.pb;greedy_welfare;0.00912785530090332;0.0015833377838134766;0.007544517517089844;0.8265378085412041;795;0.8576051779935275;927;132;2.9439050701186624;3
165;poland_zabrze_2020_pawlow.pb;greedy_welfare;0.0003838539123535156;1.430511474609375e-05;0.0003695487976074219;0.9627329192546584;165;0.9880239520958084;167;2;1.0;1
166;poland_warszawa_2019_brodno.pb;greedy_welfare;0.024850845336914062;0.028603076934814453;-0.0037522315979003906;-0.1509900990099009;206;0.2119341563786008;972;766;6.469135802469136;6
167;poland_warszawa_2021_wesola.pb;greedy_welfare;0.06301522254943848;0.07701730728149414;-0.014002084732055664;-0.22220162312479896;365;0.2454606590450572;1487;1122;7.678547410894418;8
168;poland_wroclaw_2016_rejon-nr-11-250.pb;greedy_welfare;0.0184323787689209;6.365776062011719e-05;0.01836872100830078;0.9965464164219839;2962;0.9979784366576819;2968;6;1.0;1
169;poland_warszawa_2019_zerzen.pb;greedy_welfare;0.0027000904083251953;0.0003936290740966797;0.0023064613342285156;0.8542163355408389;290;0.8761329305135952;331;41;4.419939577039275;4
170;poland_warszawa_2017_sawa.pb;greedy_welfare;0.04262137413024902;0.027047157287597656;0.015574216842651367;0.3654086044963556;1262;0.5324894514767933;2370;1108;4.375105485232067;4
171;poland_warszawa_2017_zielony-ursynow.pb;greedy_welfare;0.009917736053466797;0.004334211349487305;0.005583524703979492;0.562983797297947;490;0.6594885598923284;743;253;4.016150740242261;4
172;poland_wroclaw_2016_rejon-nr-10-750.pb;greedy_welfare;0.16971826553344727;0.0002281665802001953;0.16949009895324707;0.9986556156493643;12651;0.998973468098547;12664;13;1.0;1
173;poland_warszawa_2017_marysin-polnocny.pb;greedy_welfare;0.0035440921783447266;0.0006580352783203125;0.002886056900024414;0.8143289606458123;335;0.8438287153652393;397;62;2.4937027707808563;2
174;poland_warszawa_2018_kolo.pb;greedy_welfare;0.008873701095581055;0.005905628204345703;0.0029680728912353516;0.3344797012278675;296;0.4860426929392446;609;313;6.490968801313629;6
175;poland_warszawa_2018_grochow-polnocny.pb;greedy_welfare;0.009361028671264648;0.002039194107055664;0.007321834564208984;0.7821613223645671;768;0.8205128205128205;936;168;4.7243589743589745;5
176;poland_warszawa_2022_mokotow.pb;greedy_welfare;1.2208051681518555;1.6161651611328125;-0.39535999298095703;-0.3238518342607297;2753;0.2493885315698886;11039;8286;9.231633300117764;9
177;poland_wroclaw_2016_rejon-nr-8-750.pb;greedy_welfare;0.027920246124267578;0.00010514259338378906;0.02781510353088379;0.9962341809984117;3345;0.9976140769460184;3353;8;1.0;1
178;poland_warszawa_2017_slodowiec.pb;greedy_welfare;0.005875587463378906;0.0007681846618652344;0.005107402801513672;0.8692582372991398;602;0.8931750741839762;674;72;2.7433234421364987;3
179;poland_warszawa_2019_obszar-4-zoliborz-poludniowy.pb;greedy_welfare;0.0024356842041015625;0.00010657310485839844;0.002329111099243164;0.9562451057165231;424;0.9658314350797267;439;15;2.0432801822323463;2
