file;rule;profile_type;runtime;num_projects;num_projects_cat;num_voters;num_voters_cat;avg_vote_length;avg_vote_length_cat
poland_warszawa_2019_brodno-podgrodzie.pb;greed_cost_res;ApprovalProfile;0.01199960708618164;11;10;494;0;4.287449392712551;4
poland_warszawa_2019_brodno-podgrodzie.pb;greed_cost_res;ApprovalMultiProfile;0.005000591278076172;11;10;183;0;4.759562841530054;5
poland_warszawa_2019_boernerowo-fort-radiowo-gorce-groty.pb;mes_cost_res;ApprovalProfile;0.03599977493286133;6;10;963;1000;2.5597092419522327;3
poland_warszawa_2019_boernerowo-fort-radiowo-gorce-groty.pb;mes_cost_res;ApprovalMultiProfile;0.0019998550415039062;6;10;33;0;2.5454545454545454;3
poland_warszawa_2019_brodno-podgrodzie.pb;maxwelfare_cost_res;ApprovalProfile;0.020999908447265625;11;10;494;0;4.287449392712551;4
poland_warszawa_2019_brodno-podgrodzie.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.01399993896484375;11;10;183;0;4.759562841530054;5
poland_warszawa_2019_brodno-podgrodzie.pb;seqphragmen_res;ApprovalProfile;0.01699995994567871;11;10;494;0;4.287449392712551;4
poland_warszawa_2019_brodno-podgrodzie.pb;seqphragmen_res;ApprovalMultiProfile;0.01600027084350586;11;10;183;0;4.759562841530054;5
poland_warszawa_2019_brodno-podgrodzie.pb;mes_cost_res;ApprovalProfile;0.026000261306762695;11;10;494;0;4.287449392712551;4
poland_warszawa_2019_brodno-podgrodzie.pb;mes_cost_res;ApprovalMultiProfile;0.01231527328491211;11;10;183;0;4.759562841530054;5
poland_warszawa_2019_bemowo.pb;greed_cost_res;ApprovalProfile;0.09751105308532715;17;20;2696;3000;7.402077151335312;7
poland_warszawa_2019_bemowo.pb;greed_cost_res;ApprovalMultiProfile;0.05982542037963867;17;20;1145;1000;6.6366812227074234;7
poland_warszawa_2019_bemowo.pb;maxwelfare_cost_res;ApprovalProfile;0.10851097106933594;17;20;2696;3000;7.402077151335312;7
poland_warszawa_2019_bemowo.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.0678255558013916;17;20;1145;1000;6.6366812227074234;7
poland_warszawa_2019_brodno.pb;greed_cost_res;ApprovalProfile;0.05982542037963867;24;20;972;1000;6.469135802469136;6
poland_warszawa_2019_brodno.pb;greed_cost_res;ApprovalMultiProfile;0.06451058387756348;24;20;766;1000;7.539164490861618;8
poland_warszawa_2019_brodno.pb;maxwelfare_cost_res;ApprovalProfile;0.07151007652282715;24;20;972;1000;6.469135802469136;6
poland_warszawa_2019_brodno.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.0705103874206543;24;20;766;1000;7.539164490861618;8
poland_warszawa_2019_chomiczowka.pb;greed_cost_res;ApprovalProfile;0.04951119422912598;17;20;1175;1000;7.0161702127659575;7
poland_warszawa_2019_chomiczowka.pb;greed_cost_res;ApprovalMultiProfile;0.04499983787536621;17;20;657;1000;8.278538812785389;8
poland_warszawa_2019_brodno.pb;mes_cost_res;ApprovalProfile;0.10251045227050781;24;20;972;1000;6.469135802469136;6
poland_warszawa_2019_brodno.pb;mes_cost_res;ApprovalMultiProfile;0.10801935195922852;24;20;766;1000;7.539164490861618;8
poland_warszawa_2019_bemowo.pb;mes_cost_res;ApprovalProfile;0.29384636878967285;17;20;2696;3000;7.402077151335312;7
poland_warszawa_2019_bemowo.pb;mes_cost_res;ApprovalMultiProfile;0.12902188301086426;17;20;1145;1000;6.6366812227074234;7
poland_warszawa_2019_chomiczowka.pb;maxwelfare_cost_res;ApprovalProfile;0.0740201473236084;17;20;1175;1000;7.0161702127659575;7
poland_warszawa_2019_chomiczowka.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.053510427474975586;17;20;657;1000;8.278538812785389;8
poland_warszawa_2019_chrzanow-jelonki-poludniowe-jelonki-polnocne.pb;greed_cost_res;ApprovalProfile;0.026508331298828125;8;10;1588;2000;2.9464735516372795;3
poland_warszawa_2019_chrzanow-jelonki-poludniowe-jelonki-polnocne.pb;greed_cost_res;ApprovalMultiProfile;0.003000497817993164;8;10;124;0;3.306451612903226;3
poland_warszawa_2018_wawer.pb;mes_cost_res;ApprovalProfile;1.0395402908325195;55;60;4641;5000;5.35832794656324;5
poland_warszawa_2018_wawer.pb;mes_cost_res;ApprovalMultiProfile;0.8249099254608154;55;60;2645;3000;7.990170132325142;8
poland_warszawa_2019_falenica.pb;greed_cost_res;ApprovalProfile;0.013999700546264648;10;10;652;1000;3.1855828220858897;3
poland_warszawa_2019_falenica.pb;greed_cost_res;ApprovalMultiProfile;0.00400090217590332;10;10;140;0;3.992857142857143;4
poland_warszawa_2019_chrzanow-jelonki-poludniowe-jelonki-polnocne.pb;seqphragmen_res;ApprovalProfile;0.0260007381439209;8;10;1588;2000;2.9464735516372795;3
poland_warszawa_2019_chrzanow-jelonki-poludniowe-jelonki-polnocne.pb;seqphragmen_res;ApprovalMultiProfile;0.003999471664428711;8;10;124;0;3.306451612903226;3
poland_warszawa_2019_chrzanow-jelonki-poludniowe-jelonki-polnocne.pb;maxwelfare_cost_res;ApprovalProfile;0.03299999237060547;8;10;1588;2000;2.9464735516372795;3
poland_warszawa_2019_chrzanow-jelonki-poludniowe-jelonki-polnocne.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.008999824523925781;8;10;124;0;3.306451612903226;3
poland_warszawa_2019_falenica.pb;maxwelfare_cost_res;ApprovalProfile;0.018002748489379883;10;10;652;1000;3.1855828220858897;3
poland_warszawa_2019_falenica.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.008507013320922852;10;10;140;0;3.992857142857143;4
poland_warszawa_2019_falenica.pb;seqphragmen_res;ApprovalProfile;0.016002655029296875;10;10;652;1000;3.1855828220858897;3
poland_warszawa_2019_falenica.pb;seqphragmen_res;ApprovalMultiProfile;0.008507251739501953;10;10;140;0;3.992857142857143;4
poland_warszawa_2019_falenica.pb;mes_cost_res;ApprovalProfile;0.031507253646850586;10;10;652;1000;3.1855828220858897;3
poland_warszawa_2019_falenica.pb;mes_cost_res;ApprovalMultiProfile;0.008999824523925781;10;10;140;0;3.992857142857143;4
poland_warszawa_2019_chomiczowka.pb;mes_cost_res;ApprovalProfile;0.15152788162231445;17;20;1175;1000;7.0161702127659575;7
poland_warszawa_2019_chomiczowka.pb;mes_cost_res;ApprovalMultiProfile;0.09350943565368652;17;20;657;1000;8.278538812785389;8
poland_warszawa_2019_bemowo.pb;seqphragmen_res;ApprovalProfile;0.28084731101989746;17;20;2696;3000;7.402077151335312;7
poland_warszawa_2019_bemowo.pb;seqphragmen_res;ApprovalMultiProfile;0.2950398921966553;17;20;1145;1000;6.6366812227074234;7
poland_warszawa_2019_chrzanow-jelonki-poludniowe-jelonki-polnocne.pb;mes_cost_res;ApprovalProfile;0.09351015090942383;8;10;1588;2000;2.9464735516372795;3
poland_warszawa_2019_chrzanow-jelonki-poludniowe-jelonki-polnocne.pb;mes_cost_res;ApprovalMultiProfile;0.006000041961669922;8;10;124;0;3.306451612903226;3
poland_warszawa_2019_brodno.pb;seqphragmen_res;ApprovalProfile;0.0965108871459961;24;20;972;1000;6.469135802469136;6
poland_warszawa_2019_brodno.pb;seqphragmen_res;ApprovalMultiProfile;0.33603978157043457;24;20;766;1000;7.539164490861618;8
poland_warszawa_2019_chomiczowka.pb;seqphragmen_res;ApprovalProfile;0.10301923751831055;17;20;1175;1000;7.0161702127659575;7
poland_warszawa_2019_chomiczowka.pb;seqphragmen_res;ApprovalMultiProfile;0.20202088356018066;17;20;657;1000;8.278538812785389;8
poland_warszawa_2019_grochow-centrum.pb;seqphragmen_res;ApprovalProfile;0.00800013542175293;8;10;598;1000;3.008361204013378;3
poland_warszawa_2019_grochow-centrum.pb;seqphragmen_res;ApprovalMultiProfile;0.002999544143676758;8;10;87;0;3.264367816091954;3
poland_warszawa_2019_grochow-centrum.pb;maxwelfare_cost_res;ApprovalProfile;0.015002250671386719;8;10;598;1000;3.008361204013378;3
poland_warszawa_2019_grochow-centrum.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.006999969482421875;8;10;87;0;3.264367816091954;3
poland_warszawa_2019_grochow-centrum.pb;greed_cost_res;ApprovalProfile;0.010000228881835938;8;10;598;1000;3.008361204013378;3
poland_warszawa_2019_grochow-centrum.pb;greed_cost_res;ApprovalMultiProfile;0.0019996166229248047;8;10;87;0;3.264367816091954;3
poland_warszawa_2019_grochow-kinowa.pb;greed_cost_res;ApprovalProfile;0.010509729385375977;10;10;491;0;3.0977596741344198;3
poland_warszawa_2019_grochow-kinowa.pb;greed_cost_res;ApprovalMultiProfile;0.0020008087158203125;10;10;98;0;3.510204081632653;4
poland_warszawa_2019_grochow-centrum.pb;mes_cost_res;ApprovalProfile;0.022002696990966797;8;10;598;1000;3.008361204013378;3
poland_warszawa_2019_grochow-centrum.pb;mes_cost_res;ApprovalMultiProfile;0.004000186920166016;8;10;87;0;3.264367816091954;3
poland_warszawa_2019_grochow-kinowa.pb;seqphragmen_res;ApprovalProfile;0.009000301361083984;10;10;491;0;3.0977596741344198;3
poland_warszawa_2019_grochow-kinowa.pb;seqphragmen_res;ApprovalMultiProfile;0.005000114440917969;10;10;98;0;3.510204081632653;4
poland_warszawa_2019_grochow-kinowa.pb;maxwelfare_cost_res;ApprovalProfile;0.015999794006347656;10;10;491;0;3.0977596741344198;3
poland_warszawa_2019_grochow-kinowa.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.01000070571899414;10;10;98;0;3.510204081632653;4
poland_warszawa_2019_grochow-polnocny.pb;greed_cost_res;ApprovalProfile;0.006999969482421875;5;0;642;1000;3.014018691588785;3
poland_warszawa_2019_grochow-polnocny.pb;greed_cost_res;ApprovalMultiProfile;0.0010683536529541016;5;0;28;0;2.5714285714285716;3
poland_warszawa_2019_grochow-kinowa.pb;mes_cost_res;ApprovalProfile;0.02299976348876953;10;10;491;0;3.0977596741344198;3
poland_warszawa_2019_grochow-kinowa.pb;mes_cost_res;ApprovalMultiProfile;0.005000114440917969;10;10;98;0;3.510204081632653;4
poland_warszawa_2019_grochow-polnocny.pb;seqphragmen_res;ApprovalProfile;0.00800013542175293;5;0;642;1000;3.014018691588785;3
poland_warszawa_2019_grochow-polnocny.pb;seqphragmen_res;ApprovalMultiProfile;0.0;5;0;28;0;2.5714285714285716;3
poland_warszawa_2019_grochow-polnocny.pb;maxwelfare_cost_res;ApprovalProfile;0.01199960708618164;5;0;642;1000;3.014018691588785;3
poland_warszawa_2019_grochow-polnocny.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.002000093460083008;5;0;28;0;2.5714285714285716;3
poland_warszawa_2019_grochow-polnocny.pb;mes_cost_res;ApprovalProfile;0.027002811431884766;5;0;642;1000;3.014018691588785;3
poland_warszawa_2019_grochow-polnocny.pb;mes_cost_res;ApprovalMultiProfile;0.0009999275207519531;5;0;28;0;2.5714285714285716;3
poland_warszawa_2018_praga-poludnie.pb;seqphragmen_res;ApprovalProfile;1.6175785064697266;35;40;8699;9000;6.414185538567652;6
poland_warszawa_2018_praga-poludnie.pb;seqphragmen_res;ApprovalMultiProfile;4.975548505783081;35;40;6235;6000;7.899599037690457;8
poland_warszawa_2019_kamionek.pb;greed_cost_res;ApprovalProfile;0.010508298873901367;7;10;669;1000;3.334828101644245;3
poland_warszawa_2019_kamionek.pb;greed_cost_res;ApprovalMultiProfile;0.002000093460083008;7;10;64;0;3.171875;3
poland_warszawa_2019_kamionek.pb;maxwelfare_cost_res;ApprovalProfile;0.013000249862670898;7;10;669;1000;3.334828101644245;3
poland_warszawa_2019_kamionek.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.005060911178588867;7;10;64;0;3.171875;3
poland_warszawa_2019_kamionek.pb;seqphragmen_res;ApprovalProfile;0.010002851486206055;7;10;669;1000;3.334828101644245;3
poland_warszawa_2019_kamionek.pb;seqphragmen_res;ApprovalMultiProfile;0.0010004043579101562;7;10;64;0;3.171875;3
poland_warszawa_2019_kamionek.pb;mes_cost_res;ApprovalProfile;0.023999929428100586;7;10;669;1000;3.334828101644245;3
poland_warszawa_2019_kamionek.pb;mes_cost_res;ApprovalMultiProfile;0.003000020980834961;7;10;64;0;3.171875;3
poland_warszawa_2019_las.pb;greed_cost_res;ApprovalProfile;0.003000497817993164;13;10;127;0;8.015748031496063;8
poland_warszawa_2019_las.pb;greed_cost_res;ApprovalMultiProfile;0.0020003318786621094;13;10;55;0;5.363636363636363;5
poland_warszawa_2019_goclaw.pb;greed_cost_res;ApprovalProfile;0.16501832008361816;29;30;2706;3000;8.635254988913525;9
poland_warszawa_2019_goclaw.pb;greed_cost_res;ApprovalMultiProfile;0.18802142143249512;29;30;1893;2000;10.992604331748547;11
poland_warszawa_2019_las.pb;maxwelfare_cost_res;ApprovalProfile;0.004999637603759766;13;10;127;0;8.015748031496063;8
poland_warszawa_2019_las.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.004000186920166016;13;10;55;0;5.363636363636363;5
poland_warszawa_2019_las.pb;seqphragmen_res;ApprovalProfile;0.008000373840332031;13;10;127;0;8.015748031496063;8
poland_warszawa_2019_las.pb;seqphragmen_res;ApprovalMultiProfile;0.0069997310638427734;13;10;55;0;5.363636363636363;5
poland_warszawa_2019_grochow-poludniowy.pb;maxwelfare_cost_res;ApprovalProfile;0.14851164817810059;32;30;2106;2000;5.461538461538462;5
poland_warszawa_2019_grochow-poludniowy.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.11050963401794434;32;30;1032;1000;7.521317829457364;8
poland_warszawa_2019_las.pb;mes_cost_res;ApprovalProfile;0.009999752044677734;13;10;127;0;8.015748031496063;8
poland_warszawa_2019_las.pb;mes_cost_res;ApprovalMultiProfile;0.004000663757324219;13;10;55;0;5.363636363636363;5
poland_warszawa_2019_grochow-poludniowy.pb;greed_cost_res;ApprovalProfile;0.15951132774353027;32;30;2106;2000;5.461538461538462;5
poland_warszawa_2019_grochow-poludniowy.pb;greed_cost_res;ApprovalMultiProfile;0.11651277542114258;32;30;1032;1000;7.521317829457364;8
poland_warszawa_2019_bielany.pb;greed_cost_res;ApprovalProfile;0.42855024337768555;34;30;6134;6000;6.60172807303554;7
poland_warszawa_2019_bielany.pb;greed_cost_res;ApprovalMultiProfile;0.4420454502105713;34;30;3816;4000;9.121331236897275;9
poland_warszawa_2019_marysin-wawerski-poludniowy.pb;greed_cost_res;ApprovalProfile;0.0;2;0;85;0;1.3058823529411765;1
poland_warszawa_2019_marysin-wawerski-poludniowy.pb;greed_cost_res;ApprovalMultiProfile;0.0;2;0;3;0;1.3333333333333333;1
poland_warszawa_2019_marysin-wawerski-polnocny.pb;greed_cost_res;ApprovalProfile;0.011002779006958008;13;10;421;0;4.2137767220902616;4
poland_warszawa_2019_marysin-wawerski-polnocny.pb;greed_cost_res;ApprovalMultiProfile;0.006999969482421875;13;10;173;0;4.722543352601156;5
poland_warszawa_2019_marysin-wawerski-poludniowy.pb;seqphragmen_res;ApprovalProfile;0.0;2;0;85;0;1.3058823529411765;1
poland_warszawa_2019_marysin-wawerski-poludniowy.pb;seqphragmen_res;ApprovalMultiProfile;0.0;2;0;3;0;1.3333333333333333;1
poland_warszawa_2019_marysin-wawerski-poludniowy.pb;maxwelfare_cost_res;ApprovalProfile;0.0020003318786621094;2;0;85;0;1.3058823529411765;1
poland_warszawa_2019_marysin-wawerski-poludniowy.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.0025091171264648438;2;0;3;0;1.3333333333333333;1
poland_warszawa_2019_marysin-wawerski-poludniowy.pb;mes_cost_res;ApprovalProfile;0.0010006427764892578;2;0;85;0;1.3058823529411765;1
poland_warszawa_2019_marysin-wawerski-poludniowy.pb;mes_cost_res;ApprovalMultiProfile;0.0;2;0;3;0;1.3333333333333333;1
poland_warszawa_2019_goclaw.pb;maxwelfare_cost_res;ApprovalProfile;0.18151235580444336;29;30;2706;3000;8.635254988913525;9
poland_warszawa_2019_goclaw.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.22952938079833984;29;30;1893;2000;10.992604331748547;11
poland_warszawa_2019_marysin-wawerski-polnocny.pb;seqphragmen_res;ApprovalProfile;0.019509553909301758;13;10;421;0;4.2137767220902616;4
poland_warszawa_2019_marysin-wawerski-polnocny.pb;seqphragmen_res;ApprovalMultiProfile;0.01799917221069336;13;10;173;0;4.722543352601156;5
poland_warszawa_2019_miasto-ogrod-sadyba.pb;greed_cost_res;ApprovalProfile;0.02503490447998047;11;10;1063;1000;3.1269990592662276;3
poland_warszawa_2019_miasto-ogrod-sadyba.pb;greed_cost_res;ApprovalMultiProfile;0.004965782165527344;11;10;171;0;3.853801169590643;4
poland_warszawa_2019_miedzeszyn.pb;greed_cost_res;ApprovalProfile;0.0029993057250976562;5;0;295;0;2.0;2
poland_warszawa_2019_miedzeszyn.pb;greed_cost_res;ApprovalMultiProfile;0.0;5;0;18;0;2.0555555555555554;2
poland_warszawa_2019_miasto-ogrod-sadyba.pb;maxwelfare_cost_res;ApprovalProfile;0.02999424934387207;11;10;1063;1000;3.1269990592662276;3
poland_warszawa_2019_miasto-ogrod-sadyba.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.010999679565429688;11;10;171;0;3.853801169590643;4
poland_warszawa_2019_marysin-wawerski-polnocny.pb;maxwelfare_cost_res;ApprovalProfile;0.04751253128051758;13;10;421;0;4.2137767220902616;4
poland_warszawa_2019_marysin-wawerski-polnocny.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.041998863220214844;13;10;173;0;4.722543352601156;5
poland_warszawa_2019_marysin-wawerski-polnocny.pb;mes_cost_res;ApprovalProfile;0.05900073051452637;13;10;421;0;4.2137767220902616;4
poland_warszawa_2019_marysin-wawerski-polnocny.pb;mes_cost_res;ApprovalMultiProfile;0.013000011444091797;13;10;173;0;4.722543352601156;5
poland_warszawa_2019_miedzeszyn.pb;maxwelfare_cost_res;ApprovalProfile;0.00800013542175293;5;0;295;0;2.0;2
poland_warszawa_2019_miedzeszyn.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.005000114440917969;5;0;18;0;2.0555555555555554;2
poland_warszawa_2019_miedzeszyn.pb;mes_cost_res;ApprovalProfile;0.006001949310302734;5;0;295;0;2.0;2
poland_warszawa_2019_miedzeszyn.pb;mes_cost_res;ApprovalMultiProfile;0.0010004043579101562;5;0;18;0;2.0555555555555554;2
poland_warszawa_2019_miedzylesie.pb;greed_cost_res;ApprovalProfile;0.010000228881835938;10;10;466;0;3.4871244635193133;3
poland_warszawa_2019_miedzylesie.pb;greed_cost_res;ApprovalMultiProfile;0.003025054931640625;10;10;96;0;3.8125;4
poland_warszawa_2019_miasto-ogrod-sadyba.pb;seqphragmen_res;ApprovalProfile;0.0279996395111084;11;10;1063;1000;3.1269990592662276;3
poland_warszawa_2019_miasto-ogrod-sadyba.pb;seqphragmen_res;ApprovalMultiProfile;0.01851034164428711;11;10;171;0;3.853801169590643;4
poland_warszawa_2019_miedzeszyn.pb;seqphragmen_res;ApprovalProfile;0.002000093460083008;5;0;295;0;2.0;2
poland_warszawa_2019_miedzeszyn.pb;seqphragmen_res;ApprovalMultiProfile;0.0;5;0;18;0;2.0555555555555554;2
poland_warszawa_2019_muranow.pb;greed_cost_res;ApprovalProfile;0.0010004043579101562;2;0;182;0;1.5384615384615385;2
poland_warszawa_2019_muranow.pb;greed_cost_res;ApprovalMultiProfile;0.0;2;0;3;0;1.3333333333333333;1
poland_warszawa_2019_muranow.pb;seqphragmen_res;ApprovalProfile;0.0;2;0;182;0;1.5384615384615385;2
poland_warszawa_2019_muranow.pb;seqphragmen_res;ApprovalMultiProfile;0.0;2;0;3;0;1.3333333333333333;1
poland_warszawa_2019_muranow.pb;maxwelfare_cost_res;ApprovalProfile;0.004000425338745117;2;0;182;0;1.5384615384615385;2
poland_warszawa_2019_muranow.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.0019996166229248047;2;0;3;0;1.3333333333333333;1
poland_warszawa_2019_miedzylesie.pb;seqphragmen_res;ApprovalProfile;0.011508464813232422;10;10;466;0;3.4871244635193133;3
poland_warszawa_2019_miedzylesie.pb;seqphragmen_res;ApprovalMultiProfile;0.0060002803802490234;10;10;96;0;3.8125;4
poland_warszawa_2019_muranow.pb;mes_cost_res;ApprovalProfile;0.002000570297241211;2;0;182;0;1.5384615384615385;2
poland_warszawa_2019_muranow.pb;mes_cost_res;ApprovalMultiProfile;0.0009996891021728516;2;0;3;0;1.3333333333333333;1
poland_warszawa_2019_nadwisle.pb;greed_cost_res;ApprovalProfile;0.003000020980834961;7;10;205;0;3.102439024390244;3
poland_warszawa_2019_nadwisle.pb;greed_cost_res;ApprovalMultiProfile;0.0010001659393310547;7;10;42;0;3.0;3
poland_warszawa_2019_miedzylesie.pb;maxwelfare_cost_res;ApprovalProfile;0.01950812339782715;10;10;466;0;3.4871244635193133;3
poland_warszawa_2019_miedzylesie.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.01100015640258789;10;10;96;0;3.8125;4
poland_warszawa_2019_nadwisle.pb;seqphragmen_res;ApprovalProfile;0.003000020980834961;7;10;205;0;3.102439024390244;3
poland_warszawa_2019_nadwisle.pb;seqphragmen_res;ApprovalMultiProfile;0.0019998550415039062;7;10;42;0;3.0;3
poland_warszawa_2019_nadwisle.pb;maxwelfare_cost_res;ApprovalProfile;0.008999824523925781;7;10;205;0;3.102439024390244;3
poland_warszawa_2019_nadwisle.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.0060002803802490234;7;10;42;0;3.0;3
poland_warszawa_2019_nadwisle.pb;mes_cost_res;ApprovalProfile;0.0070002079010009766;7;10;205;0;3.102439024390244;3
poland_warszawa_2019_nadwisle.pb;mes_cost_res;ApprovalMultiProfile;0.0020003318786621094;7;10;42;0;3.0;3
poland_warszawa_2019_miedzylesie.pb;mes_cost_res;ApprovalProfile;0.023999929428100586;10;10;466;0;3.4871244635193133;3
poland_warszawa_2019_miedzylesie.pb;mes_cost_res;ApprovalMultiProfile;0.00599980354309082;10;10;96;0;3.8125;4
poland_warszawa_2019_bielany.pb;maxwelfare_cost_res;ApprovalProfile;0.540062665939331;34;30;6134;6000;6.60172807303554;7
poland_warszawa_2019_bielany.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.4965529441833496;34;30;3816;4000;9.121331236897275;9
poland_warszawa_2019_miasto-ogrod-sadyba.pb;mes_cost_res;ApprovalProfile;0.08250975608825684;11;10;1063;1000;3.1269990592662276;3
poland_warszawa_2019_miasto-ogrod-sadyba.pb;mes_cost_res;ApprovalMultiProfile;0.010000228881835938;11;10;171;0;3.853801169590643;4
poland_warszawa_2019_obszar-1-zoliborz-centralny.pb;greed_cost_res;ApprovalProfile;0.03400397300720215;19;20;756;1000;6.726190476190476;7
poland_warszawa_2019_obszar-1-zoliborz-centralny.pb;greed_cost_res;ApprovalMultiProfile;0.03850841522216797;19;20;575;1000;7.561739130434782;8
poland_warszawa_2019_obszar-1-zoliborz-centralny.pb;maxwelfare_cost_res;ApprovalProfile;0.06251192092895508;19;20;756;1000;6.726190476190476;7
poland_warszawa_2019_obszar-1-zoliborz-centralny.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.0590214729309082;19;20;575;1000;7.561739130434782;8
poland_warszawa_2019_grochow-poludniowy.pb;mes_cost_res;ApprovalProfile;0.3320434093475342;32;30;2106;2000;5.461538461538462;5
poland_warszawa_2019_grochow-poludniowy.pb;mes_cost_res;ApprovalMultiProfile;0.20002198219299316;32;30;1032;1000;7.521317829457364;8
poland_warszawa_2019_obszar-1-zoliborz-centralny.pb;mes_cost_res;ApprovalProfile;0.07750940322875977;19;20;756;1000;6.726190476190476;7
poland_warszawa_2019_obszar-1-zoliborz-centralny.pb;mes_cost_res;ApprovalMultiProfile;0.06684374809265137;19;20;575;1000;7.561739130434782;8
poland_warszawa_2019_obszar-1-zoliborz-centralny.pb;seqphragmen_res;ApprovalProfile;0.07751202583312988;19;20;756;1000;6.726190476190476;7
poland_warszawa_2019_obszar-1-zoliborz-centralny.pb;seqphragmen_res;ApprovalMultiProfile;0.18235373497009277;19;20;575;1000;7.561739130434782;8
poland_warszawa_2018_bielany.pb;seqphragmen_res;ApprovalProfile;2.678022861480713;43;40;8171;8000;6.991065964998164;7
poland_warszawa_2018_bielany.pb;seqphragmen_res;ApprovalMultiProfile;8.237043380737305;43;40;4948;5000;10.241511721907841;10
poland_warszawa_2018_ursynow-wysoki-poludniowy.pb;mes_cost_res;ApprovalProfile;1.5960931777954102;48;50;4392;4000;10.350182149362476;10
poland_warszawa_2018_ursynow-wysoki-poludniowy.pb;mes_cost_res;ApprovalMultiProfile;1.7078397274017334;48;50;3413;3000;12.54556108995019;13
poland_warszawa_2019_obszar-2-sady-zoliborskie-zatrasie-rudawka.pb;greed_cost_res;ApprovalProfile;0.037000179290771484;14;10;752;1000;5.045212765957447;5
poland_warszawa_2019_obszar-2-sady-zoliborskie-zatrasie-rudawka.pb;greed_cost_res;ApprovalMultiProfile;0.015000343322753906;14;10;276;0;5.644927536231884;6
poland_warszawa_2019_obszar-2-choszczowka-bialoleka-dworska-dabrowka-szlachecka-henrykow-szamocin.pb;greed_cost_res;ApprovalProfile;0.13184762001037598;35;40;1773;2000;7.4450084602368864;7
poland_warszawa_2019_obszar-2-choszczowka-bialoleka-dworska-dabrowka-szlachecka-henrykow-szamocin.pb;greed_cost_res;ApprovalMultiProfile;0.12701725959777832;35;40;1083;1000;10.170821791320407;10
poland_warszawa_2019_obszar-2-sady-zoliborskie-zatrasie-rudawka.pb;maxwelfare_cost_res;ApprovalProfile;0.028507232666015625;14;10;752;1000;5.045212765957447;5
poland_warszawa_2019_obszar-2-sady-zoliborskie-zatrasie-rudawka.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.017002105712890625;14;10;276;0;5.644927536231884;6
poland_warszawa_2019_obszar-2-choszczowka-bialoleka-dworska-dabrowka-szlachecka-henrykow-szamocin.pb;maxwelfare_cost_res;ApprovalProfile;0.15254950523376465;35;40;1773;2000;7.4450084602368864;7
poland_warszawa_2019_obszar-2-choszczowka-bialoleka-dworska-dabrowka-szlachecka-henrykow-szamocin.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.14451003074645996;35;40;1083;1000;10.170821791320407;10
poland_warszawa_2019_obszar-2-sady-zoliborskie-zatrasie-rudawka.pb;seqphragmen_res;ApprovalProfile;0.03750801086425781;14;10;752;1000;5.045212765957447;5
poland_warszawa_2019_obszar-2-sady-zoliborskie-zatrasie-rudawka.pb;seqphragmen_res;ApprovalMultiProfile;0.03899979591369629;14;10;276;0;5.644927536231884;6
poland_warszawa_2019_obszar-2-sady-zoliborskie-zatrasie-rudawka.pb;mes_cost_res;ApprovalProfile;0.04499983787536621;14;10;752;1000;5.045212765957447;5
poland_warszawa_2019_obszar-2-sady-zoliborskie-zatrasie-rudawka.pb;mes_cost_res;ApprovalMultiProfile;0.020002365112304688;14;10;276;0;5.644927536231884;6
poland_warszawa_2019_goclaw.pb;mes_cost_res;ApprovalProfile;0.5350663661956787;29;30;2706;3000;8.635254988913525;9
poland_warszawa_2019_goclaw.pb;mes_cost_res;ApprovalMultiProfile;0.49788451194763184;29;30;1893;2000;10.992604331748547;11
poland_warszawa_2019_grochow-poludniowy.pb;seqphragmen_res;ApprovalProfile;0.29053330421447754;32;30;2106;2000;5.461538461538462;5
poland_warszawa_2019_grochow-poludniowy.pb;seqphragmen_res;ApprovalMultiProfile;0.7149074077606201;32;30;1032;1000;7.521317829457364;8
poland_warszawa_2019_obszar-3-marymont-potok-zoliborz-dziennikarski.pb;greed_cost_res;ApprovalProfile;0.017999887466430664;12;10;606;1000;4.567656765676568;5
